Date,ETH Price
2020-04-21 00:00:00 UTC,170.70405868654000
2020-04-22 00:00:00 UTC,170.45154288047400
2020-04-23 00:00:00 UTC,182.2767576620700
2020-04-24 00:00:00 UTC,184.59370248021800
2020-04-25 00:00:00 UTC,187.34336861419600
2020-04-26 00:00:00 UTC,194.11423682570400
2020-04-27 00:00:00 UTC,197.22990444624000
2020-04-28 00:00:00 UTC,196.46262535084700
2020-04-29 00:00:00 UTC,197.15473156634300
2020-04-30 00:00:00 UTC,215.54817266567400
2020-05-01 00:00:00 UTC,205.55600541063700
2020-05-02 00:00:00 UTC,211.96829534905000
2020-05-03 00:00:00 UTC,213.94301121407500
2020-05-04 00:00:00 UTC,210.02470947464800
2020-05-05 00:00:00 UTC,206.8325342346070
2020-05-06 00:00:00 UTC,205.22517973985200
2020-05-07 00:00:00 UTC,200.25479450009400
2020-05-08 00:00:00 UTC,212.29247620086500
2020-05-09 00:00:00 UTC,211.68904835113800
2020-05-10 00:00:00 UTC,210.4318181376060
2020-05-11 00:00:00 UTC,188.13722615896600
2020-05-12 00:00:00 UTC,185.67471809740300
2020-05-13 00:00:00 UTC,189.30578181851300
2020-05-14 00:00:00 UTC,199.36937254304900
2020-05-15 00:00:00 UTC,203.21124699378400
2020-05-16 00:00:00 UTC,194.27309778153100
2020-05-17 00:00:00 UTC,200.58339090310000
2020-05-18 00:00:00 UTC,206.76889403683900
2020-05-19 00:00:00 UTC,214.35764164526800
2020-05-20 00:00:00 UTC,213.68672021176700
2020-05-21 00:00:00 UTC,209.9207882888630
2020-05-22 00:00:00 UTC,198.9175157507190
2020-05-23 00:00:00 UTC,206.22772963994600
2020-05-24 00:00:00 UTC,206.4112069583190
2020-05-25 00:00:00 UTC,200.69072858230600
2020-05-26 00:00:00 UTC,203.81011834235000
2020-05-27 00:00:00 UTC,200.96361540675900
2020-05-28 00:00:00 UTC,207.84589389085400
2020-05-29 00:00:00 UTC,219.59156405880200
2020-05-30 00:00:00 UTC,220.49116734603800
2020-05-31 00:00:00 UTC,242.70977026782700
2020-06-01 00:00:00 UTC,232.33100303896700
2020-06-02 00:00:00 UTC,248.04456658448700
2020-06-03 00:00:00 UTC,237.26532012867900
2020-06-04 00:00:00 UTC,244.1253366100760
2020-06-05 00:00:00 UTC,243.70782131595900
2020-06-06 00:00:00 UTC,240.24696898765100
2020-06-07 00:00:00 UTC,242.02164036721500
2020-06-08 00:00:00 UTC,244.22674439498000
2020-06-09 00:00:00 UTC,246.21278326044300
2020-06-10 00:00:00 UTC,243.8495266518990
2020-06-11 00:00:00 UTC,247.5419715295240
2020-06-12 00:00:00 UTC,232.00078536182000
2020-06-13 00:00:00 UTC,237.59341087744200
2020-06-14 00:00:00 UTC,238.29362910089200
2020-06-15 00:00:00 UTC,232.11252047744900
2020-06-16 00:00:00 UTC,231.0170115525280
2020-06-17 00:00:00 UTC,235.28847948297100
2020-06-18 00:00:00 UTC,233.8636184621820
2020-06-19 00:00:00 UTC,231.68485732135000
2020-06-20 00:00:00 UTC,228.9592128032190
2020-06-21 00:00:00 UTC,228.8691487972200
2020-06-22 00:00:00 UTC,227.79190590968700
2020-06-23 00:00:00 UTC,243.36470999245500
2020-06-24 00:00:00 UTC,243.07948223903700
2020-06-25 00:00:00 UTC,234.5649846444730
2020-06-26 00:00:00 UTC,232.64870349961600
2020-06-27 00:00:00 UTC,229.6365260272680
2020-06-28 00:00:00 UTC,221.0260852973420
2020-06-29 00:00:00 UTC,225.12294616525000
2020-06-30 00:00:00 UTC,228.20576377381200
2020-07-01 00:00:00 UTC,225.59281496891900
2020-07-02 00:00:00 UTC,230.66194359094900
2020-07-03 00:00:00 UTC,226.57442434030400
2020-07-04 00:00:00 UTC,225.1764054804080
2020-07-05 00:00:00 UTC,229.09471646218900
2020-07-06 00:00:00 UTC,227.8993750381920
2020-07-07 00:00:00 UTC,241.52685187431700
2020-07-08 00:00:00 UTC,238.96448054067800
